track_id,user,datetime
TRAVVYO12903CAFAD1,35,2014-01-11 10:35:26
TRAUSWP128F4260CA5,56,2015-03-02 14:11:18
TRAWKDK12903CFDA30,40,2016-01-16 17:14:38
TRAVZWM128E079282D,97,2014-04-05 00:37:42
TRAWHVY12903CB098E,221,2015-07-21 16:46:03
TRAWTHK12903CB0260,98,2017-07-26 19:22:25
TRAUIMP128F92DC604,55,2016-04-02 15:53:42
TRAWVBR128F930A60B,241,2014-04-09 16:46:30
TRATXCW128F92E0576,14,2017-07-07 20:35:33
TRAVXDV128F934D9AB,238,2015-12-15 00:45:15
TRAUFEH12903CF4243,18,2017-10-08 14:38:21
TRAVZWM128E079282D,125,2015-10-27 00:40:11
TRAWTRZ12903CDE478,170,2016-08-31 19:22:47
TRAUHDJ128F4260191,112,2014-09-28 01:40:14
TRAUERZ128F933832E,11,2014-11-05 21:10:28
TRATTZU128E0798513,185,2017-09-07 21:07:23
TRAUXZY12903CE4255,118,2014-07-20 17:09:46
TRAVLLA128F42948C3,175,2017-05-06 22:24:16
TRAVAZN128F42719C9,210,2014-02-05 15:34:51
TRAUNSC128F930C8D0,94,2017-07-01 07:43:20
TRAWQNE128F92F3AE0,82,2015-04-02 11:42:49
TRAVVTG128F428E8CA,227,2016-11-15 16:17:36
TRAUKZZ128F933A09C,50,2016-10-03 10:24:52
TRAVDWI12903CA913D,156,2018-08-17 15:08:40
TRAVHJA12903CE18F1,247,2017-07-07 09:04:30
TRAWBNU128F9306D69,12,2018-04-12 02:03:11
TRAVFVI12903CB7B4C,195,2016-01-07 14:06:14
TRAUYHZ128F9335DCB,151,2015-12-19 10:48:25
TRAVCNI128E0794817,22,2016-11-07 13:54:00
TRAUBWG128F4287B01,158,2014-03-11 01:15:56
TRAVYPD128F424DB08,249,2017-12-09 23:10:40
TRAWFSN128F9348E3E,124,2014-03-04 05:00:18
TRAUNFO128F92EC88E,89,2015-05-25 12:26:07
TRATTZU128E0798513,147,2014-10-02 06:56:35
TRAVBWV128F92D2531,238,2016-12-04 02:55:45
TRAWVBR128F930A60B,61,2017-03-15 18:20:27
TRATSMF128F92ED742,106,2016-03-27 21:00:29
TRAULEJ128F92E2A47,204,2015-08-12 15:04:33
TRAVWGY128F9337BAF,43,2016-05-02 05:45:55
TRAVXFA128F933B7A3,210,2017-07-14 13:03:43
TRAWOIH128F932D547,182,2014-07-30 04:52:25
TRAVTTJ128F4266D7C,240,2014-10-28 02:38:30
TRAVCUK128EF341404,121,2016-07-04 18:31:18
TRAWHTB128F934B874,243,2016-08-24 04:09:32
TRAVCUK128EF341404,109,2015-04-12 16:38:59
TRAWXAV128F93298E8,235,2018-05-18 01:27:18
TRATWOM128EF35A552,193,2016-11-29 17:14:13
TRAVRCV12903CDFBB0,180,2017-05-30 23:19:05
TRAVWCV128F14AA604,24,2017-05-09 02:52:18
TRAVBYW128F426D501,153,2014-10-23 07:50:32
TRAUSOL128F93389C4,228,2018-02-15 10:19:39
TRAUWTB128E0791D69,134,2016-12-27 22:53:22
TRAUXJB128F92C7E9B,201,2014-09-08 07:19:59
TRAUUNU128F9307EBA,228,2017-09-28 08:15:04
TRATSCZ12903CDAF86,61,2015-04-23 00:57:45
TRAUEGH128F4242EFF,101,2015-06-05 08:51:44
TRAUSWP128F4260CA5,218,2017-11-29 00:28:43
TRAVPRK128F42797F6,238,2017-02-19 10:19:43
TRAWDET128F934FB4E,130,2015-11-16 20:31:53
TRAUVOJ12903CA3C77,60,2014-09-20 01:07:15
TRAUBWG128F4287B01,247,2014-10-09 23:23:06
TRAVVTG128F428E8CA,6,2017-07-20 15:09:31
TRAUVUW128F92E20E8,31,2015-09-21 14:47:44
TRAWDKJ128F423A5F3,50,2015-10-01 12:15:26
TRAUNSC128F930C8D0,229,2018-03-06 09:34:58
TRAURNN128F92EF1C8,117,2017-09-05 20:06:28
TRAWDEG12903C9A9DB,145,2016-01-02 16:17:28
TRAUBWG128F4287B01,7,2014-12-30 09:30:05
TRAWGJX128F429A3F0,18,2015-02-05 11:07:25
TRAVQRL128F93037FF,48,2017-04-18 01:05:06
TRAUYTQ128F930680F,71,2018-08-09 18:17:58
TRAWGOW128F149FF8F,242,2017-02-17 02:57:36
TRAUOMY12903CE8685,249,2014-07-10 04:06:10
TRAVWIE128F149BD15,169,2015-01-13 13:39:59
TRATZZO128F930CEDE,106,2015-08-31 18:10:05
TRAVGJU128F4266E8D,125,2016-09-08 21:17:47
TRAVGJU128F4266E8D,10,2018-08-07 17:44:13
TRAWMLY128F92CFBBE,103,2017-06-06 19:17:11
TRAVJJI12903CC428A,121,2014-01-13 00:11:29
TRAWZMV128F4266823,243,2015-02-10 03:44:21
TRAVXCQ128F92DDE94,51,2017-02-04 07:14:01
TRAWSSB128F92F81DB,187,2018-02-03 04:49:35
TRATTQX128F428DF29,3,2015-12-16 02:21:18
TRAVGNV128F9334B4B,234,2016-10-15 08:21:49
TRAUIXQ128F4259751,238,2016-01-24 20:01:55
TRAVKAK128F426E6C7,100,2018-04-09 05:44:04
TRAVISG128F932B3FB,101,2017-04-01 16:30:43
TRAUSGG128F932519D,119,2018-09-01 03:00:11
TRAVWIE128F149BD15,168,2015-01-30 09:38:45
TRAWOII128F4237C12,24,2018-04-21 03:21:16
TRAWOJQ128F934B653,62,2015-01-07 05:51:08
TRAVQMB128F9315644,239,2016-08-14 03:31:44
TRAUVBT128F933F94F,185,2016-10-17 03:07:02
TRAWMMY128F427D7E1,36,2018-01-11 18:23:11
TRAUJPR128F92CA3AF,20,2017-10-21 06:30:10
TRAVBFO128F427B701,234,2014-06-25 00:08:31
TRAVSRO12903CBCA6F,132,2014-10-30 15:14:31
TRAVEKC128F92D5C73,234,2018-08-09 08:54:39
TRAWHVY12903CB098E,82,2017-03-14 05:11:56
TRAWTHB128F1491C02,61,2016-11-23 00:08:58
TRAVCKY128F4236EBF,243,2015-01-15 19:05:40
TRAWQJN128F4256CEE,137,2017-10-22 02:32:44
TRAWGTK128F4268774,84,2014-07-26 01:00:37
TRAVSEK128F428AB05,3,2015-02-21 22:56:50
TRAUUXR12903CC1EDD,143,2014-07-17 23:30:29
TRAUWMJ128F92F9329,47,2014-12-08 16:09:56
TRAVJQU12903CA3CD4,81,2016-09-20 15:29:38
TRAUYGJ128E0798505,163,2017-06-21 21:55:30
TRAUTFS128F428CE3A,231,2014-08-09 13:13:26
TRAUVRN128E07838DF,187,2014-03-25 07:41:43
TRAWBNU128F9306D69,191,2016-04-08 20:42:35
TRAVYFE12903CB52E5,106,2017-10-09 18:37:56
TRAUMBO128F42A6405,92,2016-05-27 15:44:51
TRATXSV12903CC1F0A,182,2014-12-04 08:42:07
TRAUWGB128F424C8FE,106,2017-05-10 15:17:11
TRAUYAT128F42554AA,16,2017-12-27 20:59:36
TRAVDUU128F424D590,83,2014-06-06 13:55:38
TRAULVY128F9343D18,143,2017-07-17 22:14:34
TRAUBPL128F93285BA,218,2016-01-13 00:04:11
TRAVSJD12903CB3097,114,2015-01-28 11:35:38
TRAVJQU12903CA3CD4,26,2018-04-29 22:10:06
TRAUWMJ128F92F9329,41,2017-05-18 04:00:00
TRAWQLZ12903CA2E47,211,2014-01-26 05:19:05
TRAWAFA128F931B67C,74,2018-07-05 13:13:06
TRAWQLZ12903CA2E47,73,2018-06-30 19:52:58
TRATWOM128EF35A552,186,2015-04-04 22:54:17
TRATYLI128F9324AF3,201,2014-02-09 21:27:21
TRAUXUA128F9303F66,102,2014-09-22 04:43:22
TRAWBNU128F9306D69,39,2018-06-18 06:41:23
TRAUFKT128F14812FF,29,2016-01-06 01:30:43
TRAUBZO128F148C2C0,192,2014-07-27 01:09:24
TRAUUWB12903CD391A,171,2017-05-09 05:52:19
TRAUDBU128F9313CBB,15,2017-11-28 08:53:31
TRAUNSW12903CA815E,142,2017-10-29 02:36:43
TRAUOCV128F428464E,250,2017-09-17 00:23:01
TRAVBWV128F92D2531,180,2017-03-11 22:39:36
TRAWRIC128E078ED37,175,2018-05-17 00:15:33
TRAUANB128F4263571,100,2018-07-05 18:21:28
TRAUYJF128F4267CFF,214,2017-02-07 16:04:03
TRAVERI128F42457CB,247,2017-01-22 17:02:14
TRAVLLA128F42948C3,37,2014-03-09 22:29:47
TRAVKIR12903CBE25D,220,2016-06-29 03:46:11
TRAVNKL128F933D1FD,139,2017-08-30 20:39:17
TRAVZTE128F421C581,66,2016-09-11 15:08:54
TRAWYLS128F9331A51,127,2015-04-08 07:12:43
TRATYLI128F9324AF3,10,2018-02-25 15:20:33
TRAUDFY128F9355693,237,2015-04-06 11:58:27
TRAUQEV128F9319F49,67,2016-09-29 12:35:19
TRAURIV128F9337BE5,3,2014-09-09 15:03:23
TRAVTGB12903CE5231,79,2015-10-15 11:08:53
TRAWKDK12903CFDA30,162,2015-12-26 22:49:52
TRAWXRW128F92F2686,141,2016-09-24 23:59:42
TRAWZMV128F4266823,227,2015-06-30 05:58:27
TRAUTGZ128F92F6E88,168,2017-11-12 18:44:39
TRAWUGP128F42BA894,4,2014-06-27 17:39:31
TRAWLRV128F92D310E,231,2016-09-30 09:37:29
TRAUVVK128F4224BDE,20,2016-10-29 04:28:09
TRAVHKQ128F92CD6B3,198,2017-07-04 22:07:05
TRAWBJQ128F931AC8D,150,2014-10-25 18:28:35
TRAWKBW12903CC48FE,44,2018-09-01 15:06:12
TRATTZQ128F42283C5,250,2015-12-15 03:31:32
TRAUXZY12903CE4255,232,2016-01-04 17:39:04
TRAVDOK128F424EA5E,52,2015-06-21 21:13:40
TRAVXJF12903CF0973,198,2017-03-03 13:33:58
TRATVQK128F425450D,19,2018-04-24 20:59:39
TRAUFMU128F935F235,139,2015-05-30 17:51:40
TRAVCNT128F92F1091,205,2015-10-17 08:07:03
TRAUOOS128F92ED2CA,26,2014-05-30 20:12:59
TRAUCMQ128F427506B,14,2018-03-21 05:06:56
TRATTZU128E0798513,195,2015-09-28 03:42:51
TRAVHGK128F9315318,147,2016-09-13 00:03:44
TRAWQFU128F429882B,60,2015-07-15 00:06:03
TRAUERZ128F933832E,242,2017-05-14 18:33:33
TRATXIY12903CD8318,78,2017-01-08 01:35:05
TRAVSJZ128F147BE50,239,2017-08-28 06:41:24
TRAUNUB128F93373AA,44,2017-08-11 23:26:14
TRAUIUP128F4243949,132,2016-01-17 06:06:53
TRAVKJW128F421B564,105,2016-02-24 13:22:59
TRAUWUV128F93369E2,12,2016-12-09 13:34:16
TRAVHDM128F4288954,86,2017-10-15 12:09:09
TRAUWGZ128F9320617,26,2014-07-20 03:20:16
TRAWHOF128E0788F95,218,2016-06-19 22:42:39
TRAUWGZ128F9320617,199,2017-02-28 18:58:18
TRAULCS128F4254CAA,194,2014-09-08 19:39:19
TRATYHL128F1469E29,2,2014-04-10 03:19:40
TRAWICE12903CEF144,10,2015-12-01 06:22:04
TRAUXJB128F92C7E9B,209,2014-08-23 10:45:07
TRAUXUF128F426C0C8,69,2017-06-14 15:15:13
TRAVXOW128F92FB749,247,2018-06-13 03:26:26
TRAWQFU128F429882B,139,2017-06-16 17:34:23
TRAWLLK128F932467C,214,2017-11-28 08:59:25
TRAVZTE128F421C581,32,2015-07-23 14:05:34
TRAUVRN128E07838DF,50,2016-12-21 10:52:33
TRAVUQU128F933D3FE,246,2017-05-09 09:44:19
TRAWQNE128F92F3AE0,23,2017-08-02 18:06:09
TRAWXAV128F93298E8,173,2017-08-07 03:16:46
TRAVIVN128F42873F4,218,2015-01-12 08:48:47
TRAWOCQ128F9306906,165,2015-05-31 08:38:19
TRAWAGQ128F932FB1C,82,2015-10-17 06:22:21
TRAVEKC128F92D5C73,92,2016-09-26 23:23:53
TRAWGOW128F149FF8F,88,2017-10-27 15:58:48
TRAVWRR128F933B142,63,2014-09-07 00:13:00
TRAVSJZ128F147BE50,48,2016-11-20 10:43:39
TRAUBPN128F9312AAA,52,2014-04-11 07:12:13
TRAUWGB128F424C8FE,213,2018-08-03 01:53:38
TRAWXAV128F93298E8,245,2017-03-02 21:26:11
TRAVAJV128F42AA3CE,121,2015-04-01 05:06:49
TRAUHSY12903CFEA42,141,2018-06-10 18:04:23
TRAULTL128F92FA6F9,145,2017-07-29 06:20:59
TRAUFKT128F14812FF,106,2015-07-20 09:04:58
TRAUVOJ12903CA3C77,48,2016-05-02 13:21:40
TRATTGV12903CD1A58,207,2016-09-17 18:11:54
TRATSKB12903CBCB27,223,2016-11-14 11:03:53
TRAVRNH128F42B85E6,186,2018-01-13 10:22:50
TRAVYPD128F424DB08,41,2016-12-16 03:58:20
TRAUYGJ128E0798505,156,2017-01-22 01:02:54
TRAVGNV128F9334B4B,99,2017-09-29 10:00:42
TRAUUTN12903CA8CA6,228,2015-07-09 02:17:04
TRAVJVQ12903CE09BC,103,2017-08-05 19:22:13
TRAWCLM12903CCABD1,19,2017-06-06 16:46:26
TRATUON128F92EC9D9,87,2017-12-13 00:29:19
TRAWBXX12903D099D5,238,2014-09-14 00:14:52
TRAUJXH128F4257E85,217,2014-10-01 11:22:00
TRAWXRW128F92F2686,198,2014-04-17 22:47:16
TRAUYJF128F4267CFF,58,2015-03-25 17:26:39
TRAUPHW12903CE599C,188,2017-08-21 21:25:44
TRAVHJA12903CE18F1,211,2016-12-23 00:40:18
TRATXKU128F14A3619,50,2014-07-01 18:40:03
TRAUUTN12903CA8CA6,13,2015-04-30 08:04:04
TRAWUYW128F428E26B,28,2016-04-21 20:10:26
TRAUDCS128E078866D,73,2015-10-25 02:50:12
TRAVKOQ128F9351B59,11,2017-02-25 21:54:55
TRAVWIE128F149BD15,69,2018-02-11 17:30:28
TRAVPOX128F14A0A3F,212,2018-06-08 12:40:06
TRAVXDV128F934D9AB,249,2014-12-15 17:02:03
TRAVHPF128F429AA9A,150,2015-11-09 09:04:37
TRAVVSA128F92C9A41,231,2015-01-30 04:06:41
TRAWIDG128F92EF1EA,32,2017-11-07 15:02:43
TRAUCMQ128F427506B,114,2014-01-20 16:23:38
TRAVPAT12903CEDCAC,245,2015-07-15 17:43:37
TRAXACX128E0792481,127,2014-04-23 15:40:29
TRAVSJD12903CB3097,226,2014-08-07 13:41:31
TRAWXXJ128F9346F83,31,2015-07-03 05:29:14
TRAUTHQ128F1469076,181,2015-12-12 17:34:10
TRAUTJX128F92F6B44,81,2016-03-13 11:02:36
TRATVQK128F425450D,109,2017-01-03 01:55:55
TRAVZWM128E079282D,163,2017-05-21 11:27:13
TRAVNLR128F93433DD,147,2015-09-27 19:54:46
TRAVXFA128F933B7A3,5,2015-06-23 09:12:12
TRAVLOL128F428206C,30,2018-01-27 13:18:14
TRAWCCZ128F14A66AB,192,2017-12-03 20:08:42
TRAVHPF128F429AA9A,208,2017-01-22 01:55:36
TRAUBAO128F92FC23D,152,2015-09-25 16:01:52
TRAUWUV128F93369E2,158,2018-03-01 21:00:19
TRAVVSA128F92C9A41,194,2015-09-20 06:49:46
TRAVGIB128F9349B3F,96,2017-10-10 09:38:04
TRAUIPY128F4273122,12,2014-05-08 00:48:24
TRAVVFG128F14697E9,40,2015-10-09 05:51:09
TRAWOUY128F930A959,18,2015-03-15 06:08:09
TRAUSGG128F932519D,98,2017-04-18 13:46:41
TRAVISG128F932B3FB,85,2017-01-02 13:08:16
TRAUJXN12903CD4C0E,21,2014-09-02 15:06:34
TRAUVBT128F933F94F,114,2017-01-30 18:05:46
TRAVMHD128F4279699,79,2015-08-17 02:34:57
TRAUSMT128F9302A7E,196,2017-07-06 03:58:51
TRAUIUP128F4243949,157,2014-08-08 22:23:13
TRAUWPC12903CF0183,191,2014-07-04 11:37:59
TRAUENB128F9302207,113,2014-11-29 19:57:31
TRAUHSY12903CFEA42,109,2015-08-07 10:19:56
TRAUBZO128F148C2C0,223,2016-01-24 14:31:24
TRAUVBT128F933F94F,81,2015-03-16 08:14:46
TRAVHUC128F429B62B,250,2015-11-23 20:49:59
TRAVYPD128F424DB08,90,2016-11-24 11:11:34
TRAWQIL128F424D8C4,82,2016-02-13 21:19:00
TRATXSV12903CC1F0A,75,2016-01-22 02:42:43
TRATXIY12903CD8318,190,2015-04-05 21:14:08
TRAVSRO12903CBCA6F,75,2018-03-09 06:55:09
TRAUYGJ128E0798505,122,2016-07-17 21:29:39
TRAWLLK128F932467C,215,2018-05-05 05:58:12
TRAUDBO128F92DF470,20,2014-08-11 19:54:08
TRAWMLY128F92CFBBE,142,2015-08-19 02:59:51
TRAVRDW128F932657D,142,2016-03-25 08:05:59
TRAVKWA128F4271E63,81,2016-07-21 23:29:11
TRAVSRO12903CBCA6F,105,2017-10-24 09:23:04
TRAUFNY128F9308217,113,2018-07-11 20:30:18
TRAVQLL12903CF225C,135,2018-02-26 02:46:28
TRAVIBR128F1473C2E,206,2014-12-12 21:03:27
TRAWLRV128F92D310E,189,2015-08-20 13:37:56
TRATXPM128F92F15A1,58,2018-07-03 18:16:15
TRAVTTJ128F4266D7C,4,2014-01-18 19:01:41
TRAWXSC12903D027C2,213,2017-04-23 16:03:05
TRAWAUX128F4236BAC,136,2017-06-01 05:39:08
TRAWHGD128F9309DF3,85,2016-11-13 10:05:47
TRAUBAO128F92FC23D,197,2018-05-20 22:01:15
TRAWBEL128F427FCBA,156,2016-02-11 12:56:30
TRAVPVL128F92FA6C2,194,2018-06-05 02:00:50
TRAUSOL128F93389C4,82,2017-06-30 02:23:34
TRAVHDM128F4288954,239,2014-04-04 04:26:27
TRAUDBU128F9313CBB,201,2015-12-14 00:59:29
TRAVXDV128F934D9AB,240,2016-02-23 20:51:48
TRAULCS128F4254CAA,170,2017-07-10 11:14:42
TRAUYTQ128F930680F,121,2016-09-02 23:46:39
TRAVUJS128F427A50F,225,2015-06-16 01:05:54
TRAUFEH12903CF4243,212,2016-04-30 13:05:18
TRAWXXJ128F9346F83,129,2016-01-13 13:38:52
TRATWOM128EF35A552,205,2016-06-23 22:30:50
TRAUUDH12903CF9010,30,2015-09-18 13:37:25
TRAULTL128F92FA6F9,19,2015-12-13 23:43:07
TRAVAZN128F42719C9,24,2017-04-11 18:33:18
TRAVOIX128F425792A,21,2018-05-24 22:39:28
TRAVKWA128F4271E63,110,2014-04-10 10:21:23
TRAWFLJ128F4255415,214,2016-03-08 11:48:52
TRAWAUZ128F9322AB2,237,2015-07-12 14:15:13
TRAUUFH128F4226B3D,176,2014-03-17 02:47:15
TRAVYTY128F4238850,14,2018-06-17 09:51:57
TRAUKNY128F4296284,185,2018-05-16 09:07:50
TRAVJYT12903D11356,111,2015-12-05 16:38:20
TRAWKBW12903CC48FE,9,2015-11-02 07:47:39
TRATXSV12903CC1F0A,96,2014-10-19 10:04:46
TRAWYXI128F429996C,98,2017-06-26 11:02:22
TRAVJMP128F9306FE0,90,2016-03-01 19:55:08
TRAVKJW128F421B564,212,2014-07-27 02:18:34
TRAVBWV128F92D2531,184,2017-09-23 15:58:32
TRAUTIX128F42985F7,78,2015-02-01 01:52:57
TRAUHZX128F92EC39B,94,2014-04-13 15:55:13
TRAUYAT128F42554AA,96,2015-09-14 03:37:52
TRAVIBR128F1473C2E,114,2016-02-29 21:04:56
TRAVOJJ128F426DE21,92,2018-08-30 02:49:39
TRAUKNY128F4296284,172,2017-10-02 09:53:56
TRAVUQU128F933D3FE,22,2017-07-31 11:06:00
TRAVSJD12903CB3097,14,2016-02-21 09:10:57
TRAVXZY128F426E5AD,1,2018-08-06 17:47:47
TRAVOOT128F9333D01,131,2018-05-30 07:43:27
TRAUKEE128F427EE36,32,2014-10-13 03:52:09
TRAVQRL128F93037FF,112,2014-04-20 21:02:25
TRAVUIQ128F4231357,209,2016-12-31 01:59:01
TRAVWCV128F14AA604,32,2014-09-15 17:37:30
TRAVVFG128F14697E9,241,2015-03-20 00:52:02
TRAWMLY128F92CFBBE,210,2015-08-23 12:07:20
TRAUOCV128F428464E,101,2015-08-19 15:43:44
TRAUWGB128F424C8FE,53,2014-05-04 04:52:33
TRATZZO128F930CEDE,245,2016-05-01 20:45:29
TRAVRBD12903CF1DFB,233,2017-01-12 05:09:22
TRAVHJA12903CE18F1,226,2018-02-27 21:57:27
TRAVAPT12903CCFD4E,220,2018-01-25 02:40:35
TRAUVTR12903CB43D9,182,2018-08-03 02:17:07
TRAVORG128F9302C75,75,2018-01-15 15:41:17
TRAWKBW12903CC48FE,203,2015-06-28 20:06:49
TRAVNMB12903CE606A,147,2016-12-13 00:22:47
TRAVRDW128F932657D,141,2015-09-07 16:13:29
TRAVIYW128F4277858,196,2016-01-24 22:45:01
TRAWDRH12903CFA586,46,2016-11-02 20:25:28
TRAWQFU128F429882B,62,2015-05-24 09:05:53
TRAVVYO12903CAFAD1,194,2017-12-18 18:05:06
TRAVNMB12903CE606A,177,2018-05-14 13:47:24
TRAWSVP12903CC132D,242,2017-06-10 15:11:07
TRAULUB128F4236B05,152,2018-04-07 04:57:47
TRAUOCV128F428464E,224,2017-01-15 14:39:19
TRAVXZY128F426E5AD,224,2014-02-04 10:17:26
TRAWDET128F934FB4E,4,2018-08-19 17:22:36
TRAUOCV128F428464E,173,2014-03-20 18:33:17
TRAUXUA128F9303F66,160,2014-12-12 21:55:19
TRAUMWO128F9323788,126,2018-07-23 23:00:28
TRAWGOW128F149FF8F,110,2017-10-19 23:12:15
TRATTQX128F428DF29,217,2015-07-25 17:22:30
TRAWBXX12903D099D5,73,2014-03-22 18:11:35
TRAWBKL128F932E32A,45,2015-06-24 07:07:28
TRAUVRN128E07838DF,190,2017-03-16 06:50:23
TRAVCUK128EF341404,178,2015-07-23 06:00:52
TRAVNLR128F93433DD,86,2015-11-15 12:48:14
TRAUSOL128F93389C4,146,2015-10-15 17:19:19
TRAUQEV128F9319F49,126,2014-08-20 21:13:45
TRAVJVQ12903CE09BC,49,2016-11-14 06:32:07
TRAWICE12903CEF144,175,2014-06-23 01:36:38
TRAUGWA128F14661A9,150,2016-10-23 07:27:12
TRAWBXX12903D099D5,18,2015-03-12 13:19:54
TRAUVFO128EF34E1EF,177,2015-07-01 05:27:48
TRAVAHG128F428D023,204,2018-06-24 11:51:08
TRAUZST128F92E81BE,152,2015-10-02 04:49:56
TRATZLP128F421C574,69,2014-02-08 05:09:52
TRAVOYX128F42AB738,80,2015-10-31 17:25:32
TRAWYLS128F9331A51,5,2015-01-12 06:58:51
TRAUYAT128F42554AA,165,2016-09-03 09:01:36
TRAVUQU128F933D3FE,97,2016-07-21 10:17:33
TRAVHUC128F429B62B,45,2015-09-26 11:15:04
TRAUQID128F427864F,101,2017-05-19 02:32:20
TRATUOQ128F9313C57,163,2017-12-16 01:05:15
TRAWHRH128F426BF30,142,2015-08-25 20:53:39
TRAWHVY12903CB098E,221,2016-02-25 17:26:32
TRAVPHZ128F9300DB1,71,2015-08-07 06:24:32
TRAUNGY12903CC412B,24,2014-01-28 01:14:29
TRAUJPR128F92CA3AF,216,2016-08-10 06:28:02
TRAUARW12903CE70B0,57,2017-08-04 05:40:15
TRAUDNS128F92F64C7,150,2018-07-07 02:35:22
TRAUODT12903CA6E19,5,2014-10-23 16:26:05
TRAUIXQ128F4259751,147,2015-10-18 23:15:09
TRAWDUC12903CC51A0,221,2015-04-10 00:35:42
TRATXMR128F92E108B,27,2014-09-15 22:28:39
TRAUTHQ128F1469076,36,2014-12-22 22:22:17
TRAVAJV128F42AA3CE,221,2015-08-15 07:07:39
TRAUSRW128F4262F05,186,2015-12-06 05:49:13
TRATSMF128F92ED742,119,2018-08-27 17:19:29
TRATXCW128F92E0576,150,2017-03-08 19:58:34
TRAWSSB128F92F81DB,118,2017-11-04 21:06:23
TRAVZWM128E079282D,244,2018-03-13 05:11:16
TRAVFPW128F9346CA5,58,2017-05-17 16:04:00
TRAVPRK128F42797F6,56,2017-04-13 02:44:20
TRAUWGZ128F9320617,245,2017-08-13 01:47:17
TRAUHZX128F92EC39B,124,2017-02-04 23:01:44
TRAWCCZ128F14A66AB,61,2015-09-20 07:11:31
TRAUPJB128F42625B8,132,2018-01-10 14:26:47
TRAUHZX128F92EC39B,186,2014-03-31 22:42:12
TRAUVRN128E07838DF,136,2015-02-15 07:21:40
TRAVKAK128F426E6C7,154,2015-02-25 03:51:17
TRAULQC128F425F230,74,2017-08-21 11:18:38
TRAUXDX128F934210A,72,2015-01-17 08:04:17
TRAWXSC12903D027C2,225,2017-11-12 11:43:32
TRATXCW128F92E0576,152,2014-05-31 09:38:15
TRAUERZ128F933832E,91,2016-04-25 03:42:31
TRAUPJP128F42A4AB0,27,2015-04-22 11:10:04
TRAVZGW12903CF2514,173,2017-09-10 13:15:48
TRAWAUZ128F9322AB2,27,2016-05-21 19:19:59
TRAWZHV128F14ADC8B,56,2017-11-11 14:43:34
TRAULTL128F92FA6F9,85,2017-07-24 21:40:03
TRAWPXD128F422B642,25,2015-06-12 13:27:44
TRAVEZB128F425B954,102,2017-06-22 19:13:19
TRAVZWM128E079282D,117,2016-04-14 02:27:56
TRAVVFG128F14697E9,233,2017-07-08 20:16:14
TRAVSJD12903CB3097,122,2014-10-21 00:29:18
TRAWUGP128F42BA894,119,2014-01-08 05:38:00
TRAURXZ128F427E8FD,157,2016-04-11 11:17:26
TRAVJJI12903CC428A,145,2014-01-24 09:55:14
TRATZLP128F421C574,113,2015-08-15 09:41:13
TRAVFEP128F93200FC,249,2014-01-30 15:47:44
TRAUSRW128F4262F05,17,2014-12-23 14:01:21
TRAWZMV128F4266823,214,2014-03-11 03:07:33
TRATSDF128F93023EB,15,2014-06-06 08:19:02
TRAUTIX128F42985F7,90,2014-06-14 02:45:37
TRAUBDT128F9311E92,4,2016-11-21 18:48:56
TRAUKKZ128F9341A22,60,2018-03-20 16:21:45
TRAVIVN128F42873F4,87,2016-01-27 06:08:04
TRATUKH128F426305B,166,2014-02-07 02:03:38
TRAUXJB128F92C7E9B,36,2016-01-16 02:42:15
TRAUSVK128F9323795,181,2015-02-03 13:47:49
TRAWGKQ128F92F8F54,233,2015-04-19 07:33:11
TRATUOQ128F9313C57,126,2018-01-16 12:58:18
TRAWDUC12903CC51A0,149,2016-07-07 13:29:59
TRAUQBO128F92FF305,157,2016-09-12 22:05:13
TRAUYTQ128F930680F,77,2018-03-13 22:13:08
TRAVJSK128F9313313,182,2015-03-22 05:33:07
TRAUVLY128F92DA990,150,2017-09-30 03:01:51
TRAVHGK128F14ADDE0,153,2018-07-13 08:01:34
TRAVGIB128F9349B3F,123,2014-02-14 22:27:59
TRAVUTW128F92D821F,162,2015-06-21 19:09:37
TRAVAZN128F42719C9,159,2017-11-01 07:27:51
TRAVVSA128F92C9A41,10,2016-04-15 14:08:32
TRAWLRV128F92D310E,45,2014-03-15 23:08:41
TRAWLEX128F429DCA3,17,2015-10-19 05:48:04
TRAUYGJ128E0798505,41,2015-10-25 02:58:33
TRAWQIL128F424D8C4,135,2017-05-23 11:52:51
TRAWAUX128F4236BAC,103,2015-09-03 13:02:09
TRAWOUY128F930A959,3,2017-05-15 16:25:57
TRAVRDW128F932657D,173,2016-03-21 12:15:22
TRAWZHV128F14ADC8B,63,2016-06-19 15:04:08
TRAWPXD128F422B642,13,2015-07-08 08:59:18
TRATXMR128F92E108B,78,2014-04-18 04:30:43
TRAVCKY128F4236EBF,37,2014-07-01 04:31:51
TRAUIOF128F428F221,51,2018-06-06 11:07:01
TRATVQK128F425450D,48,2015-09-21 14:32:06
TRAUJLB128F9307505,27,2014-06-20 04:52:25
TRAUTHQ128F1469076,28,2015-12-04 18:19:58
TRAUHFH128F14813AC,197,2016-03-04 02:37:28
TRAVDUU128F424D590,72,2014-08-19 02:42:15
TRAVQKR128F935A10E,93,2018-05-27 02:44:39
TRAVAZN128F42719C9,45,2014-04-04 22:16:12
TRAVXJF12903CF0973,234,2017-10-09 12:42:35
TRAUARW12903CE70B0,89,2014-08-28 20:21:54
TRAUDBO128F92DF470,5,2017-04-10 00:13:13
